-20,361,8,409,180,316,203,8,238,227,30,-10,65,-320,189,9,22,-360,187,117
-13,314,9,382,196,246,158,7,192,198,35,-3,60,-264,157,-4,22,-320,350,117
-21,296,15,184,164,249,153,8,167,186,29,-23,54,-260,165,4,22,-291,248,117
-19,236,18,265,156,314,94,3,103,115,29,0,75,-201,102,9,28,-258,393,171
-7,249,26,174,129,249,118,6,132,138,22,-12,30,-207,112,9,30,-248,201,193
-8,160,43,1060,107,105,27,2,26,22,17,21,14,-127,16,9,22,-202,324,117
-9,131,127,53,97,133,-22,3,-21,-60,14,-25,39,-101,-59,10,22,-131,425,117
-22,105,138,73,102,240,34,3,54,19,16,-8,56,-88,5,10,36,-132,316,292
-6,203,60,38,135,202,-29,3,-30,-55,25,-61,10,-159,-54,4,50,-157,660,446
-5,235,24,136,134,199,17,2,16,-14,24,-20,12,-191,-13,10,54,-230,559,463
-18,197,28,218,132,188,17,3,20,15,24,1,20,-167,12,9,40,-224,494,355
-6,156,48,139,109,219,-15,1,-12,25,18,-5,28,-121,-5,6,36,-175,346,292
-15,216,34,136,137,277,59,14,64,98,25,-10,76,-181,69,7,40,-223,349,355
-5,296,13,185,167,181,-32,2,-33,11,30,-23,16,-244,11,5,42,-281,629,386
-13,352,13,144,172,209,58,7,60,79,29,-49,27,-306,75,10,20,-311,461,103
-20,353,9,251,189,188,96,6,99,84,32,-25,33,-310,82,9,20,-338,514,103
-6,297,13,369,158,158,48,3,49,31,28,0,25,-247,30,9,32,-301,542,217
-7,314,19,116,156,155,68,7,69,80,27,-44,24,-266,72,9,20,-275,417,103
-7,301,18,100,163,150,94,6,95,89,29,-48,68,-251,84,9,20,-260,441,103
-23,208,39,87,130,87,59,3,62,36,23,-29,38,-183,34,5,20,-208,421,103
-22,240,35,44,137,205,81,11,88,41,24,-79,31,-210,36,9,28,-194,436,171
-8,307,21,94,138,186,118,14,127,128,23,-56,47,-263,115,10,10,-261,232,66
-5,189,48,156,124,218,-25,3,-27,-6,22,1,11,-147,-10,7,67,-201,508,495
-6,132,81,74,105,281,-2,5,-4,-34,17,-15,20,-99,-46,9,51,-141,450,451
-21,179,68,41,121,181,107,9,140,103,21,-55,34,-153,90,8,20,-156,245,103
-7,171,53,53,104,167,50,5,59,83,16,-45,34,-138,60,9,22,-155,181,117
-24,101,77,276,94,115,24,2,38,45,13,12,18,-89,34,10,10,-156,188,66
-7,93,131,81,88,150,-15,2,-16,-22,11,-7,19,-65,-45,10,50,-115,300,446
-26,155,84,40,110,203,70,7,91,94,18,-51,37,-139,75,9,22,-144,201,117
-9,224,47,65,107,151,83,16,114,94,16,-48,34,-190,78,2,10,-196,153,66
-22,218,37,59,142,220,102,10,129,116,26,-51,51,-189,85,7,22,-196,325,117
-21,184,38,79,174,246,64,12,86,67,35,-18,54,-147,36,8,36,-187,619,292
-14,168,41,106,123,309,57,7,76,88,22,-14,26,-137,58,9,58,-182,315,477
-14,155,66,56,112,290,40,6,62,80,19,-33,20,-126,46,8,54,-151,266,463
-8,101,105,89,91,194,-29,2,-28,-71,12,-7,11,-74,-89,6,32,-124,410,217
-9,156,99,47,104,67,-14,10,-10,-29,16,-38,31,-124,-40,-7,10,-141,399,66
-9,174,60,62,66,58,38,64,48,32,0,-51,52,-154,1,8,10,-164,-59,66
-15,219,29,44,110,144,84,15,118,95,17,-84,37,-191,61,9,10,-178,172,66
-26,178,62,50,105,222,86,11,123,100,16,-51,51,-162,65,7,22,-168,147,117
-9,140,208,40,90,167,52,2,89,69,11,-40,49,-113,26,6,20,-125,103,103
-9,139,127,36,95,138,54,5,88,57,13,-48,95,-110,31,3,14,-120,166,78
-10,140,225,31,92,142,50,4,99,67,12,-51,70,-113,21,2,10,-115,123,66
-29,160,98,29,293,162,52,104,95,56,59,-29,43,-114,21,10,10,-133,1132,66
-29,152,109,25,132,162,83,19,134,117,25,-70,69,-133,64,-7,14,-120,298,78
-18,95,141,61,104,279,69,12,116,60,17,-11,73,-74,23,7,36,-117,255,292
-7,99,84,81,101,233,-34,1,-35,-81,16,-9,27,-68,-94,4,41,-120,519,371
-24,160,64,60,113,152,37,9,52,-15,19,-33,24,-141,-26,9,32,-164,445,217
-13,133,57,71,129,192,10,6,23,-19,25,-16,39,-99,-35,8,51,-145,588,451
-5,93,53,0,91,235,-18,1,-21,-67,12,20,23,-64,-65,9,64,-148,418,490
-21,55,47,0,100,112,-15,1,-8,-8,16,25,12,-39,-15,4,14,-134,359,78
-6,163,68,33,142,220,-36,-5,-40,-68,28,-52,23,-119,-67,4,51,-129,749,451
-7,215,34,84,140,131,5,0,8,4,26,-29,55,-171,-5,10,22,-201,549,117
-7,81,109,466,88,164,-21,2,-22,-61,11,18,13,-54,-60,10,36,-129,371,292
-8,276,85,20,139,195,81,8,90,101,24,-137,72,-232,82,-7,22,-151,313,117
-8,332,20,97,163,215,139,10,152,176,28,-57,37,-283,146,-2,14,-276,243,78
-14,156,27,0,138,260,30,5,53,85,27,51,30,-121,37,10,41,-227,418,371
-7,73,177,171,84,113,6,1,5,-10,9,11,9,-48,-8,9,41,-114,230,371
-20,145,61,82,128,302,109,11,142,128,24,-12,45,-118,76,10,22,-162,259,117
-23,145,49,133,115,294,120,9,151,146,20,-4,63,-124,99,9,32,-177,144,217
-6,208,66,38,143,238,-32,0,-34,16,27,-59,40,-162,8,-3,58,-159,564,477
-7,316,20,109,156,227,114,5,134,125,27,-47,30,-268,104,1,20,-273,327,103
-7,167,42,288,107,128,11,0,24,27,17,8,17,-133,27,9,22,-196,314,117
-23,195,40,93,147,276,79,8,95,142,28,-18,30,-166,100,10,28,-203,318,171
-8,191,43,180,111,225,82,2,84,149,18,-1,56,-155,115,9,22,-207,91,117
-9,142,97,88,95,148,-19,0,-20,68,13,-12,33,-113,43,-10,14,-155,144,78
-9,235,57,55,121,140,92,5,100,102,20,-54,40,-197,84,-9,14,-195,223,78
-8,181,45,618,111,191,30,0,29,88,18,21,24,-146,73,10,28,-216,216,171
-7,139,64,264,103,182,15,0,14,22,16,12,25,-106,23,9,42,-172,313,386
-9,125,94,76,92,71,2,3,3,15,12,-16,26,-99,15,-3,14,-139,229,78
-8,161,76,66,101,157,55,3,57,91,15,-27,29,-129,72,-4,22,-158,144,117
-8,185,52,111,114,154,65,6,67,118,19,-12,72,-149,89,0,14,-191,170,78
-8,224,42,110,120,323,163,7,204,186,20,-20,58,-186,141,8,22,-217,59,117
-16,161,28,0,122,264,83,4,98,120,22,64,70,-132,77,5,30,-246,237,193
-19,121,97,60,102,172,11,9,15,-31,16,-22,37,-101,-37,2,40,-135,418,355
-8,130,70,165,100,88,6,-1,10,-31,15,4,44,-99,-31,9,20,-159,387,103
-7,154,45,0,103,186,-12,0,-12,-35,16,36,17,-121,-36,10,32,-209,422,217
-8,192,50,92,114,136,3,0,2,63,19,-21,16,-155,42,10,22,-189,284,117
